Origin,Destination,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Price
Karachi,Quebec City,4:35pm - 10:51pm,2023-05-10,2023-05-13,39h 16m (2 stops),8h 10m in Dubai (DXB) - 13h 20m in Toronto (YYZ),Multiple airlines ,1891
Karachi,Quebec City,11:30am - 10:51pm,2023-05-10,2023-05-13,44h 21m (2 stops),13h 10m in Dubai (DXB) - 13h 20m in Toronto (YYZ),Multiple airlines ,1891
Karachi,Winnipeg,2:45am - 4:00pm,2023-05-10,2023-05-13,47h 15m (2 stops),5h 10m in Dubai (DXB) - 20h 15m in Los Angeles (LAX),Multiple airlines,1906
Karachi,Winnipeg,10:30pm - 11:40am,2023-05-10,2023-05-13,23h 10m (2 stops),2h 15m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Air Canada ,2072
Karachi,Winnipeg,5:55am - 11:22am,2023-05-10,2023-05-13,39h 27m (2 stops),5h in Istanbul (IST) - 15h 35m in Montreal (YUL),Multiple airlines,2098
Karachi,Jeddah,4:00am - 11:05am,2023-05-10,2023-05-13,9h 5m (1 stop),4h 10m in Abu Dhabi (AUH),Etihad Airways,364
Karachi,Jeddah,4:00am - 4:10pm,2023-05-10,2023-05-13,14h 10m (1 stop),9h 15m in Abu Dhabi (AUH),Etihad Airways,364
Karachi,Jeddah,6:40pm - 4:10pm,2023-05-10,2023-05-13,23h 30m (1 stop),18h 35m in Abu Dhabi (AUH),Etihad Airways,364
Karachi,London,5:55am - 3:55pm,2023-05-10,2023-05-13,14h 0m (1 stop),4h 5m in Istanbul (IST),Turkish Airlines,857
Karachi,London,5:55am - 4:45pm,2023-05-10,2023-05-13,14h 50m (1 stop),5h 5m in Istanbul (IST),Turkish Airlines,857
Karachi,London,5:55am - 10:25pm,2023-05-10,2023-05-13,20h 30m (1 stop),10h 35m in Istanbul (IST),Turkish Airlines,857
Karachi,Manchester,6:40am - 7:15am,2023-05-10,2023-05-13,28h 35m (1 stop),18h 45m in Manama (BAH),Gulf Air,872
Karachi,Manchester,10:30am - 6:40am,2023-05-10,2023-05-13,24h 10m (1 stop),14h 5m in Doha (DOH),Qatar Airways,891
Karachi,Manchester,4:00am - 6:40am,2023-05-10,2023-05-13,30h 40m (1 stop),20h 30m in Doha (DOH),Qatar Airways,891
Lahore,Toronto,9:00am - 9:30am,2023-05-10,2023-05-13,33h 30m (1 stop),16h 15m in Dubai (DXB),Emirates,1649
Lahore,Toronto,3:30am - 9:30am,2023-05-10,2023-05-13,39h 0m (1 stop),21h 50m in Dubai (DXB),Emirates,1649
Lahore,Toronto,9:25am - 3:55pm,2023-05-10,2023-05-13,39h 30m (2 stops),3h 40m in Doha (DOH) - 16h 50m in London (LHR),British Airways ,1833
Lahore,Montreal,3:30am - 3:10pm,2023-05-10,2023-05-13,44h 40m (2 stops),19h 35m in Dubai (DXB) - 6h 40m in Z-rich (ZRH),Multiple airlines ,1422
Lahore,Montreal,3:30am - 4:05pm,2023-05-10,2023-05-13,45h 35m (2 stops),19h 10m in Dubai (DXB) - 8h 35m in Frankfurt (FRA),Multiple airlines,1601
Lahore,Montreal,3:30am - 11:45am,2023-05-10,2023-05-13,41h 15m (2 stops),19h 10m in Dubai (DXB) - 4h 10m in Frankfurt (FRA),Multiple airlines ,1726
Lahore,Calgary,3:30am - 8:51pm,2023-05-10,2023-05-13,52h 21m (3 stops),4h 5m in Dubai (DXB) - 1h 50m in Milan (MXP) - 22h 30m in New York (JFK),Emirates ,1928
Lahore,Calgary,9:00am - 8:51pm,2023-05-10,2023-05-13,46h 51m (2 stops),15h 35m in Dubai (DXB) - 8h 35m in New York (JFK),Emirates ,2082
Lahore,Calgary,9:00am - 8:51pm,2023-05-10,2023-05-13,46h 51m (2 stops),21h 15m in Dubai (DXB) - 3h in New York (JFK),Emirates ,2082
Lahore,Edmonton,12:15am - 3:20pm,2023-05-10,2023-05-13,50h 5m (3 stops),23h 15m in Muscat (MCT) - 1h 25m in Kuwait City (KWI) - 4h 45m in Amsterdam (AMS),Multiple airlines,1957
Lahore,Edmonton,5:45am - 2:51pm,2023-05-10,2023-05-13,44h 6m (2 stops),4h 10m in Istanbul (IST) - 19h 45m in Seattle (SEA),Multiple airlines ,1971
Lahore,Edmonton,3:30am - 3:45pm,2023-05-10,2023-05-13,47h 15m (2 stops),3h 15m in Dubai (DXB) - 21h 15m in Los Angeles (LAX),Multiple airlines,2075
Lahore,Ottawa,9:00am - 1:13pm,2023-05-10,2023-05-13,37h 13m (2 stops),16h 15m in Dubai (DXB) - 2h 40m in Toronto (YYZ),Emirates ,1922
Lahore,Ottawa,3:30am - 1:13pm,2023-05-10,2023-05-13,42h 43m (2 stops),21h 50m in Dubai (DXB) - 2h 40m in Toronto (YYZ),Emirates ,1922
Lahore,Ottawa,9:00am - 11:13am,2023-05-10,2023-05-13,35h 13m (2 stops),14h 45m in Dubai (DXB) - 2h 5m in Toronto (YYZ),Air Canada ,2031
Lahore,Halifax,9:00am - 4:25pm,2023-05-10,2023-05-13,39h 25m (2 stops),14h 45m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Multiple airlines,2081
Lahore,Halifax,9:00am - 4:25pm,2023-05-10,2023-05-13,39h 25m (2 stops),14h 45m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Air Canada ,2081
Lahore,Halifax,9:00am - 7:15pm,2023-05-10,2023-05-13,42h 15m (2 stops),14h 45m in Dubai (DXB) - 8h 5m in Toronto (YYZ),Multiple airlines,2081
Lahore,Quebec City,9:00am - 4:56pm,2023-05-10,2023-05-13,40h 56m (2 stops),14h 45m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,2031
Lahore,Quebec City,9:00am - 4:56pm,2023-05-10,2023-05-13,40h 56m (2 stops),14h 45m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Air Canada ,2031
Lahore,Quebec City,9:00am - 8:21pm,2023-05-10,2023-05-13,44h 21m (2 stops),14h 45m in Dubai (DXB) - 10h 50m in Toronto (YYZ),Air Canada ,2031
Lahore,Winnipeg,3:30am - 4:00pm,2023-05-10,2023-05-13,46h 30m (2 stops),3h 15m in Dubai (DXB) - 20h 15m in Los Angeles (LAX),Multiple airlines,2022
Lahore,Winnipeg,9:00am - 11:40am,2023-05-10,2023-05-13,36h 40m (2 stops),14h 45m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Air Canada ,2072
Lahore,Winnipeg,3:30am - 11:40am,2023-05-10,2023-05-13,42h 10m (2 stops),20h 20m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Air Canada ,2072
Lahore,Riyadh,2:35am - 9:50am,2023-05-10,2023-05-13,9h 15m (1 stop),2h 15m in Jeddah (JED),Saudi Arabian Airlines,418
Lahore,Riyadh,2:35am - 10:50am,2023-05-10,2023-05-13,10h 15m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,418
Lahore,Riyadh,2:35am - 11:50am,2023-05-10,2023-05-13,11h 15m (1 stop),4h 15m in Jeddah (JED),Saudi Arabian Airlines,418
Lahore,Jeddah,4:25am - 1:25pm,2023-05-10,2023-05-13,11h 0m (1 stop),4h 40m in Riyadh (RUH),flynas,470
Lahore,Jeddah,10:00pm - 3:55am,2023-05-10,2023-05-13,7h 55m (1 stop),1h 35m in Manama (BAH),Gulf Air,492
Lahore,Jeddah,10:00pm - 8:30pm,2023-05-10,2023-05-13,24h 30m (1 stop),18h 10m in Manama (BAH),Gulf Air,507
Lahore,Dammam,2:35am - 11:10am,2023-05-10,2023-05-13,10h 35m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,429
Lahore,Dammam,2:35am - 1:10pm,2023-05-10,2023-05-13,12h 35m (1 stop),5h 15m in Jeddah (JED),Saudi Arabian Airlines,429
Lahore,Dammam,2:35am - 3:00pm,2023-05-10,2023-05-13,14h 25m (1 stop),7h 15m in Jeddah (JED),Saudi Arabian Airlines,429
Lahore,Dubai,5:00pm - 3:15pm,2023-05-10,2023-05-13,23h 15m (1 stop),19h 10m in Karachi (KHI),Pakistan International Airlines,429
Lahore,Dubai,5:00pm - 11:45pm,2023-05-10,2023-05-13,7h 45m (1 stop),3h 45m in Karachi (KHI),Multiple airlines,458
Lahore,Dubai,5:00pm - 3:45am,2023-05-10,2023-05-13,11h 45m (1 stop),8h in Karachi (KHI),Multiple airlines,458
Lahore,Abu Dhabi,10:00pm - 11:50am,2023-05-10,2023-05-13,14h 50m (1 stop),9h 45m in Manama (BAH),Gulf Air,412
Lahore,Abu Dhabi,10:00pm - 10:55pm,2023-05-10,2023-05-13,25h 55m (1 stop),20h 45m in Manama (BAH),Gulf Air,412
Lahore,Abu Dhabi,2:35am - 2:25pm,2023-05-10,2023-05-13,12h 50m (1 stop),4h 40m in Jeddah (JED),Saudi Arabian Airlines,448
Lahore,London,2:35am - 2:00pm,2023-05-10,2023-05-13,15h 25m (1 stop),3h 45m in Jeddah (JED),Saudi Arabian Airlines,974
Lahore,London,9:25am - 7:00am,2023-05-10,2023-05-13,25h 35m (1 stop),14h 15m in Doha (DOH),Qatar Airways,1011
Lahore,London,3:30am - 7:00am,2023-05-10,2023-05-13,31h 30m (1 stop),20h 10m in Doha (DOH),Qatar Airways,1011
Lahore,Manchester,10:00pm - 7:15am,2023-05-10,2023-05-13,13h 15m (1 stop),2h 15m in Manama (BAH),Gulf Air,1014
Lahore,Manchester,5:35am - 9:55am,2023-05-10,2023-05-13,32h 20m (1 stop),21h 40m in Istanbul (IST),Pakistan International Airlines ,1123
Lahore,Manchester,5:35am - 12:10pm,2023-05-10,2023-05-13,34h 35m (1 stop),24h in Istanbul (IST),Pakistan International Airlines ,1123
Lahore,Los Angeles,5:35am - 4:55pm,2023-05-10,2023-05-13,23h 20m (1 stop),3h 15m in Istanbul (IST),Pakistan International Airlines ,1731
Lahore,Los Angeles,5:35am - 12:15pm,2023-05-10,2023-05-13,42h 40m (1 stop),22h 15m in Istanbul (IST),Pakistan International Airlines ,1804
Lahore,Los Angeles,10:00pm - 2:36pm,2023-05-10,2023-05-13,28h 36m (2 stops),2h 5m in Manama (BAH) - 4h 20m in London (LHR),Gulf Air ,1852
Multan,Toronto,10:50am - 9:30am,2023-05-10,2023-05-13,31h 40m (1 stop),14h 40m in Dubai (DXB),Emirates ,1704
Multan,Toronto,3:00am - 9:30am,2023-05-10,2023-05-13,39h 30m (1 stop),22h 20m in Dubai (DXB),Emirates ,1704
Multan,Toronto,10:50am - 8:05am,2023-05-10,2023-05-13,30h 15m (1 stop),13h 10m in Dubai (DXB),Multiple airlines,2034
Multan,Vancouver,3:45am - 3:39pm,2023-05-10,2023-05-13,23h 54m (2 stops),2h 30m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,2157
Multan,Vancouver,3:45am - 5:04pm,2023-05-10,2023-05-13,25h 19m (2 stops),2h 30m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,2157
Multan,Vancouver,3:45am - 7:34pm,2023-05-10,2023-05-13,27h 49m (2 stops),2h 30m in Doha (DOH) - 6h 5m in Seattle (SEA),Multiple airlines ,2157
Multan,Montreal,10:50am - 2:17pm,2023-05-10,2023-05-13,36h 27m (2 stops),13h 10m in Dubai (DXB) - 4h 55m in Toronto (YYZ),Multiple airlines,1911
Multan,Montreal,10:50am - 6:17pm,2023-05-10,2023-05-13,40h 27m (2 stops),13h 10m in Dubai (DXB) - 8h 55m in Toronto (YYZ),Multiple airlines,1911
Multan,Montreal,3:00am - 2:17pm,2023-05-10,2023-05-13,44h 17m (2 stops),20h 50m in Dubai (DXB) - 4h 55m in Toronto (YYZ),Multiple airlines,1911
Multan,Calgary,3:00am - 8:51pm,2023-05-10,2023-05-13,52h 51m (3 stops),4h 35m in Dubai (DXB) - 1h 50m in Milan (MXP) - 22h 30m in New York (JFK),Emirates ,1978
Multan,Calgary,10:50am - 9:19am,2023-05-10,2023-05-13,57h 29m (2 stops),13h 10m in Dubai (DXB) - 22h 55m in Toronto (YYZ),Multiple airlines,2119
Multan,Calgary,10:50am - 8:51pm,2023-05-10,2023-05-13,45h 1m (2 stops),14h in Dubai (DXB) - 8h 35m in New York (JFK),Emirates ,2137
Multan,Edmonton,3:00am - 3:45pm,2023-05-10,2023-05-13,47h 45m (2 stops),3h 45m in Dubai (DXB) - 21h 15m in Los Angeles (LAX),Multiple airlines ,2125
Multan,Edmonton,10:50am - 5:05pm,2023-05-10,2023-05-13,41h 15m (2 stops),13h 10m in Dubai (DXB) - 6h 45m in Toronto (YYZ),Multiple airlines,2269
Multan,Edmonton,10:50am - 6:45pm,2023-05-10,2023-05-13,42h 55m (2 stops),13h 10m in Dubai (DXB) - 8h 25m in Toronto (YYZ),Multiple airlines,2269
Multan,Ottawa,10:50am - 1:13pm,2023-05-10,2023-05-13,35h 23m (2 stops),14h 40m in Dubai (DXB) - 2h 40m in Toronto (YYZ),Emirates ,1977
Multan,Ottawa,3:00am - 1:13pm,2023-05-10,2023-05-13,43h 13m (2 stops),22h 20m in Dubai (DXB) - 2h 40m in Toronto (YYZ),Emirates ,1977
Multan,Ottawa,10:50am - 4:45pm,2023-05-10,2023-05-13,38h 55m (2 stops),14h 40m in Dubai (DXB) - 6h 20m in Toronto (YYZ),Multiple airlines ,2046
Multan,Quebec City,10:50am - 4:56pm,2023-05-10,2023-05-13,39h 6m (2 stops),13h 10m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,2051
Multan,Quebec City,10:50am - 8:21pm,2023-05-10,2023-05-13,42h 31m (2 stops),13h 10m in Dubai (DXB) - 10h 50m in Toronto (YYZ),Multiple airlines ,2051
Multan,Quebec City,10:50am - 9:21pm,2023-05-10,2023-05-13,43h 31m (2 stops),13h 10m in Dubai (DXB) - 11h 50m in Toronto (YYZ),Multiple airlines ,2051
Multan,Riyadh,6:55am - 3:00pm,2023-05-10,2023-05-13,10h 5m (1 stop),5h 20m in Manama (BAH),Gulf Air,511
Multan,Riyadh,6:55am - 5:00pm,2023-05-10,2023-05-13,12h 5m (1 stop),7h 20m in Manama (BAH),Gulf Air,511
Multan,Riyadh,6:55am - 9:35pm,2023-05-10,2023-05-13,16h 40m (1 stop),11h 50m in Manama (BAH),Gulf Air,511
Multan,Jeddah,6:55am - 8:30pm,2023-05-10,2023-05-13,15h 35m (1 stop),9h 40m in Manama (BAH),Gulf Air,538
Multan,Jeddah,10:50am - 4:40pm,2023-05-10,2023-05-13,7h 50m (1 stop),1h 45m in Dubai (DXB),flydubai,544
Multan,Jeddah,3:00am - 11:30am,2023-05-10,2023-05-13,10h 30m (1 stop),4h 15m in Dubai (DXB),flydubai,544
Multan,Dammam,3:00am - 8:10am,2023-05-10,2023-05-13,7h 10m (1 stop),2h 30m in Dubai (DXB),flydubai,500
Multan,Dammam,3:00am - 11:55am,2023-05-10,2023-05-13,10h 55m (1 stop),6h 15m in Dubai (DXB),flydubai,500
Multan,Dammam,3:00am - 2:25pm,2023-05-10,2023-05-13,13h 25m (1 stop),8h 45m in Dubai (DXB),flydubai,500
Multan,Abu Dhabi,10:10am - 3:45am,2023-05-10,2023-05-13,18h 35m (2 stops),10h 55m in Karachi (KHI) - 1h 45m in Dubai (DXB),Flight + Bus,508
Multan,Abu Dhabi,10:10am - 5:15am,2023-05-10,2023-05-13,20h 5m (2 stops),10h 55m in Karachi (KHI) - 3h 15m in Dubai (DXB),Flight + Bus,508
Multan,Abu Dhabi,10:10am - 8:45am,2023-05-10,2023-05-13,23h 35m (2 stops),15h 10m in Karachi (KHI) - 2h 45m in Dubai (DXB),Flight + Bus,508
Multan,London,3:00am - 2:25pm,2023-05-10,2023-05-13,15h 25m (1 stop),4h 30m in Dubai (DXB),Emirates ,929
Multan,London,3:00am - 4:10pm,2023-05-10,2023-05-13,17h 10m (1 stop),6h 15m in Dubai (DXB),Emirates ,929
Multan,London,3:45am - 7:00am,2023-05-10,2023-05-13,31h 15m (1 stop),20h 15m in Doha (DOH),Qatar Airways,951
Multan,New York,9:30am - 8:50am,2023-05-10,2023-05-13,32h 20m (2 stops),11h 35m in Karachi (KHI) - 3h 5m in Dubai (DXB),Multiple airlines,1564
Multan,New York,9:30am - 6:55pm,2023-05-10,2023-05-13,42h 25m (3 stops),15h 50m in Karachi (KHI) - 6h in Dubai (DXB) - 1h 50m in Milan (MXP),Multiple airlines,1564
Multan,New York,9:30am - 6:55pm,2023-05-10,2023-05-13,42h 25m (3 stops),11h 35m in Karachi (KHI) - 10h in Dubai (DXB) - 1h 50m in Milan (MXP),Multiple airlines,1564
Multan,Chicago,6:55am - 9:55am,2023-05-10,2023-05-13,37h 0m (2 stops),16h 40m in Manama (BAH) - 1h 15m in Istanbul (IST),Turkish Airlines ,1795
Multan,Chicago,6:55am - 5:50pm,2023-05-10,2023-05-13,44h 55m (2 stops),16h 40m in Manama (BAH) - 8h 55m in Istanbul (IST),Turkish Airlines ,1795
Multan,Chicago,11:10am - 8:40am,2023-05-10,2023-05-13,31h 30m (1 stop),13h 35m in Abu Dhabi (AUH),Etihad Airways ,1873
Peshawar,Montreal,9:00am - 4:35pm,2023-05-10,2023-05-13,40h 35m (2 stops),16h 10m in Dubai (DXB) - 5h 55m in Toronto (YYZ),Multiple airlines,2353
Peshawar,Montreal,7:20am - 3:05pm,2023-05-10,2023-05-13,40h 45m (2 stops),14h 55m in Dubai (DXB) - 7h 30m in Paris (CDG),Multiple airlines,2425
Peshawar,Montreal,3:55am - 10:46pm,2023-05-10,2023-05-13,27h 51m (2 stops),2h 20m in Doha (DOH) - 5h 45m in Philadelphia (PHL),American Airlines ,2431
Peshawar,Ottawa,9:00am - 1:13pm,2023-05-10,2023-05-13,37h 13m (2 stops),16h 10m in Dubai (DXB) - 2h 40m in Toronto (YYZ),Emirates ,1995
Peshawar,Ottawa,9:00am - 4:45pm,2023-05-10,2023-05-13,40h 45m (2 stops),16h 10m in Dubai (DXB) - 6h 20m in Toronto (YYZ),Multiple airlines,2064
Peshawar,Ottawa,3:55am - 7:34pm,2023-05-10,2023-05-13,24h 39m (2 stops),2h 15m in Doha (DOH) - 3h 10m in Boston (BOS),Multiple airlines ,2759
Peshawar,Halifax,9:00am - 6:35pm,2023-05-10,2023-05-13,41h 35m (2 stops),16h 10m in Dubai (DXB) - 6h in Toronto (YYZ),Multiple airlines,2447
Peshawar,Halifax,9:00am - 4:25pm,2023-05-10,2023-05-13,39h 25m (2 stops),16h 10m in Dubai (DXB) - 3h 50m in Toronto (YYZ),Emirates ,2961
Peshawar,Halifax,9:00am - 3:40pm,2023-05-10,2023-05-13,38h 40m (2 stops),14h 35m in Dubai (DXB) - 3h 50m in Newark (EWR),Multiple airlines ,3240
Peshawar,Quebec City,9:00am - 4:56pm,2023-05-10,2023-05-13,40h 56m (2 stops),16h 10m in Dubai (DXB) - 6h in Toronto (YYZ),Emirates ,2680
Peshawar,Quebec City,9:00am - 11:14pm,2023-05-10,2023-05-13,47h 14m (2 stops),14h 35m in Dubai (DXB) - 12h 44m in Newark (EWR),Multiple airlines ,3104
Peshawar,Quebec City,3:55am - 6:41pm,2023-05-10,2023-05-13,23h 46m (2 stops),2h 5m in Doha (DOH) - 3h 40m in Montreal (YUL),Multiple airlines ,4341
Peshawar,Winnipeg,9:00am - 2:36pm,2023-05-10,2023-05-13,39h 36m (2 stops),16h 10m in Dubai (DXB) - 3h 30m in Toronto (YYZ),Emirates ,2446
Peshawar,Winnipeg,9:00am - 4:05pm,2023-05-10,2023-05-13,41h 5m (2 stops),16h 10m in Dubai (DXB) - 5h in Toronto (YYZ),Multiple airlines,2446
Peshawar,Winnipeg,9:00am - 7:10pm,2023-05-10,2023-05-13,44h 10m (2 stops),16h 10m in Dubai (DXB) - 8h 5m in Toronto (YYZ),Multiple airlines,2446
Peshawar,Riyadh,11:45am - 6:50pm,2023-05-10,2023-05-13,9h 5m (1 stop),2h in Jeddah (JED),Saudi Arabian Airlines,478
Peshawar,Riyadh,11:45am - 7:50pm,2023-05-10,2023-05-13,10h 5m (1 stop),3h in Jeddah (JED),Saudi Arabian Airlines,478
Peshawar,Riyadh,11:45am - 8:50pm,2023-05-10,2023-05-13,11h 5m (1 stop),4h in Jeddah (JED),Saudi Arabian Airlines,478
Peshawar,Jeddah,9:00am - 6:00pm,2023-05-10,2023-05-13,11h 0m (1 stop),4h 40m in Dubai (DXB),Emirates,549
Peshawar,Jeddah,9:00am - 2:10am,2023-05-10,2023-05-13,19h 10m (1 stop),13h in Dubai (DXB),Emirates,549
Peshawar,Jeddah,9:00am - 8:45am,2023-05-10,2023-05-13,25h 45m (1 stop),19h 35m in Dubai (DXB),Emirates,549
Peshawar,Dammam,9:00am - 2:25pm,2023-05-10,2023-05-13,7h 25m (1 stop),2h 35m in Dubai (DXB),Emirates ,577
Peshawar,Dammam,9:00am - 4:40pm,2023-05-10,2023-05-13,9h 40m (1 stop),4h 50m in Dubai (DXB),Emirates,577
Peshawar,Dammam,9:00am - 6:50pm,2023-05-10,2023-05-13,11h 50m (1 stop),7h in Dubai (DXB),Emirates ,577
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-13,29h 10m (2 stops),1h 55m in Karachi (KHI) - 9h 40m in Dubai (DXB),Multiple airlines ,1881
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-13,29h 10m (2 stops),7h 50m in Karachi (KHI) - 3h 45m in Dubai (DXB),Multiple airlines,1881
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-13,29h 10m (2 stops),9h 15m in Karachi (KHI) - 2h 20m in Dubai (DXB),Multiple airlines ,1881
Quetta,Riyadh,1:20pm - 2:25am,2023-05-10,2023-05-13,15h 5m (2 stops),7h 50m in Karachi (KHI) - 1h 40m in Dubai (DXB),Multiple airlines,685
Quetta,Riyadh,1:20pm - 2:25am,2023-05-10,2023-05-13,15h 5m (2 stops),1h 55m in Karachi (KHI) - 7h 35m in Dubai (DXB),Multiple airlines ,685
Quetta,Riyadh,1:20pm - 8:05am,2023-05-10,2023-05-13,20h 45m (2 stops),9h 15m in Karachi (KHI) - 6h in Dubai (DXB),Multiple airlines ,685
Quetta,Jeddah,6:05pm - 3:45am,2023-05-10,2023-05-13,11h 40m (1 stop),5h 10m in Islamabad (ISB),Pakistan International Airlines,580
Quetta,Jeddah,6:05pm - 8:10pm,2023-05-10,2023-05-13,28h 5m (1 stop),21h 35m in Islamabad (ISB),Pakistan International Airlines,580
Quetta,Jeddah,1:20pm - 2:10am,2023-05-10,2023-05-13,14h 50m (2 stops),1h 55m in Karachi (KHI) - 6h 30m in Dubai (DXB),Multiple airlines ,635
Quetta,Dubai,1:20pm - 3:15pm,2023-05-10,2023-05-13,26h 55m (1 stop),23h 15m in Karachi (KHI),Pakistan International Airlines,410
Quetta,Dubai,6:05pm - 6:00pm,2023-05-10,2023-05-13,24h 55m (1 stop),20h in Islamabad (ISB),Pakistan International Airlines,524
Quetta,Dubai,1:20pm - 11:45pm,2023-05-10,2023-05-13,11h 25m (1 stop),7h 50m in Karachi (KHI),Multiple airlines,528
Quetta,Abu Dhabi,1:20pm - 3:45am,2023-05-10,2023-05-13,15h 25m (2 stops),7h 50m in Karachi (KHI) - 1h 45m in Dubai (DXB),Flight + Bus,528
Quetta,Abu Dhabi,1:20pm - 5:15am,2023-05-10,2023-05-13,16h 55m (2 stops),7h 50m in Karachi (KHI) - 3h 15m in Dubai (DXB),Flight + Bus,528
Quetta,Abu Dhabi,1:20pm - 8:45am,2023-05-10,2023-05-13,20h 25m (2 stops),12h 5m in Karachi (KHI) - 2h 45m in Dubai (DXB),Flight + Bus,528
Quetta,London,1:20pm - 4:10pm,2023-05-10,2023-05-13,30h 50m (2 stops),14h 10m in Karachi (KHI) - 5h 20m in Dubai (DXB),Multiple airlines ,1070
Quetta,London,1:20pm - 4:10pm,2023-05-10,2023-05-13,30h 50m (2 stops),12h 5m in Karachi (KHI) - 7h 40m in Dubai (DXB),Multiple airlines,1070
Quetta,London,1:20pm - 4:10pm,2023-05-10,2023-05-13,30h 50m (2 stops),1h 55m in Karachi (KHI) - 17h 35m in Dubai (DXB),Multiple airlines ,1070
Quetta,Los Angeles,1:20pm - 2:15pm,2023-05-10,2023-05-13,36h 55m (2 stops),12h 5m in Karachi (KHI) - 5h 10m in Dubai (DXB),Multiple airlines,2214
Quetta,Los Angeles,1:20pm - 2:15pm,2023-05-10,2023-05-13,36h 55m (2 stops),7h 50m in Karachi (KHI) - 9h 10m in Dubai (DXB),Multiple airlines,2214
Quetta,Los Angeles,1:20pm - 2:15pm,2023-05-10,2023-05-13,60h 55m (2 stops),21h 35m in Karachi (KHI) - 19h 35m in Dubai (DXB),Multiple airlines,2214
Quetta,Chicago,1:20pm - 8:40am,2023-05-10,2023-05-13,53h 20m (2 stops),13h 20m in Karachi (KHI) - 21h 40m in Abu Dhabi (AUH),Multiple airlines,1995
Quetta,Chicago,6:05pm - 8:40am,2023-05-10,2023-05-13,48h 35m (2 stops),9h in Islamabad (ISB) - 20h in Abu Dhabi (AUH),Multiple airlines,2005
Quetta,Chicago,1:20pm - 8:40am,2023-05-10,2023-05-13,29h 20m (2 stops),4h in Karachi (KHI) - 7h in Abu Dhabi (AUH),Multiple airlines,2225
Islamabad,Vancouver,3:35am - 3:39pm,2023-05-10,2023-05-14,24h 4m (2 stops),2h 40m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,2356
Islamabad,Vancouver,3:35am - 5:04pm,2023-05-10,2023-05-14,25h 29m (2 stops),2h 40m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,2356
Islamabad,Vancouver,3:35am - 7:34pm,2023-05-10,2023-05-14,27h 59m (2 stops),2h 40m in Doha (DOH) - 6h 5m in Seattle (SEA),Multiple airlines ,2356
Islamabad,Edmonton,9:20am - 5:05pm,2023-05-10,2023-05-14,42h 45m (2 stops),14h 25m in Dubai (DXB) - 6h 45m in Toronto (YYZ),Air Canada ,2104
Islamabad,Edmonton,9:20am - 6:45pm,2023-05-10,2023-05-14,44h 25m (2 stops),14h 25m in Dubai (DXB) - 8h 25m in Toronto (YYZ),Air Canada ,2104
Islamabad,Edmonton,9:20am - 10:00pm,2023-05-10,2023-05-14,47h 40m (2 stops),14h 25m in Dubai (DXB) - 11h 40m in Toronto (YYZ),Air Canada ,2104
Islamabad,Ottawa,9:20am - 11:13am,2023-05-10,2023-05-14,34h 53m (2 stops),14h 25m in Dubai (DXB) - 2h 5m in Toronto (YYZ),Air Canada ,1931
Islamabad,Ottawa,9:20am - 1:13pm,2023-05-10,2023-05-14,36h 53m (2 stops),14h 25m in Dubai (DXB) - 4h 5m in Toronto (YYZ),Air Canada ,1931
Islamabad,Ottawa,9:20am - 4:13pm,2023-05-10,2023-05-14,39h 53m (2 stops),14h 25m in Dubai (DXB) - 7h 5m in Toronto (YYZ),Air Canada ,1931
Islamabad,Halifax,9:20am - 4:25pm,2023-05-10,2023-05-14,39h 5m (2 stops),14h 25m in Dubai (DXB) - 5h 15m in Toronto (YYZ),Air Canada ,2031
Islamabad,Halifax,9:20am - 7:15pm,2023-05-10,2023-05-14,41h 55m (2 stops),14h 25m in Dubai (DXB) - 8h 5m in Toronto (YYZ),Air Canada ,2031
Islamabad,Halifax,9:20am - 9:30pm,2023-05-10,2023-05-14,44h 10m (2 stops),14h 25m in Dubai (DXB) - 10h 20m in Toronto (YYZ),Air Canada ,2031
Islamabad,Jeddah,7:30pm - 4:10pm,2023-05-10,2023-05-14,22h 40m (1 stop),16h 30m in Abu Dhabi (AUH),Etihad Airways,483
Islamabad,Jeddah,4:25am - 4:10pm,2023-05-10,2023-05-14,13h 45m (1 stop),7h 35m in Abu Dhabi (AUH),Etihad Airways,521
